,1,2,3,4,5,6,7,8,9
10000,107.36039473185056,105.46404965942742,103.91334716746627,104.96023555374884,104.74637189842176,104.29826894166409,105.5915151015031,104.73618514100136,95.76425672429133
10500,107.52917701134186,104.54555518316135,102.880041222077,104.00966114467343,104.5184441870009,103.82406527750774,104.98412300704007,104.60032140605726,94.37295879737745
11000,103.24266382738148,101.3593298388379,99.20661613485055,100.27270094279257,100.58458349317655,99.73463630756058,100.82074146486107,99.34890600815083,97.6025193731994
11500,100.33691118206964,97.26312264272477,96.10590574590002,97.36663027776473,96.64793987196869,96.65008855202724,97.58591330067452,96.31183421448574,89.56015680869085
12000,98.22699547083194,97.37951872975152,96.0940460235158,96.83103679949606,96.57758436947385,96.01402014126113,97.26176781788722,95.92376928937033,87.59108921568371
