combined_loss
1.0056853000000001
1.0156218000000001
0.9228642
1.3690974
1.3372658
1.11285
1.00387135
1.0263426999999998
0.9058316399999999
0.9896747300000001
1.0979898000000001
0.6631572800000001
0.90367954
1.07762235
0.9083135999999999
1.0533443
0.9036167
1.02852034
0.8291945
0.88944387
1.18715826
0.76912963
0.92375366
0.9624808499999999
0.77523676
0.9255251
1.27725517
0.9374506
0.72165305
0.80680883
0.98350975
0.8685471
1.08769504
0.81886375
0.8823156999999999
0.9966634000000001
1.1471714
0.9256788
1.1235705
0.8959078
0.8562442
0.9094686000000001
1.0989796699999999
1.0220068
0.8781753
1.1233941
0.87867943
1.04214364
1.0074539
0.8840746500000001
1.19203326
0.7951574
1.0549883
0.9271324000000001
1.0054315
0.891336
0.9370324999999999
0.9689136999999999
1.0938965
1.0365639
0.9166566999999999
0.8355376
1.06005584
1.15353584
1.0053494
1.07866703
1.26969325
1.23507575
1.06169715
1.31165136
1.4506671999999998
0.9983474
0.8499025
0.8449254
0.9228055000000001
0.9018361
1.3168554000000001
0.9132378400000001
1.0295231
1.0744604
0.85792047
0.86247053
0.9969846
0.8629769
1.0878641
1.1081115
0.9862927
0.95480166
0.9974421
0.9228459
0.9548937
1.1697989
1.3762246999999999
1.0334207
1.0458501
1.11634766
0.915794
0.92187204
1.1157389
0.813393
