combined_loss
1.06489695
0.9378638
0.9879523000000001
1.2869177
1.2707731
1.1013718
1.0476082
1.01138217
0.9010811
1.10333934
1.0109964
0.8522524
0.9327658000000001
1.0316648
0.8198175
1.12023015
0.90146027
1.0320378
1.12674134
1.00831016
1.1687245499999999
0.8984651399999999
1.00147484
0.9908356
0.9373666300000001
1.04467305
1.04420326
0.9878988
0.8035102000000001
0.8846340500000001
0.98108565
0.90487706
1.0816466
0.7854538
0.93048025
1.1339759
1.1096361
0.9821574
1.08595746
1.0463803
0.9445428
0.9345883700000001
1.101243
0.9210448
0.91390286
1.1067111
0.9658336000000001
1.0562065999999999
1.0696854
0.91291053
1.1550522
0.93132127
0.9597213600000001
0.9056898
1.0129781
0.8582040000000001
1.019618
1.0446102000000002
1.0318473
1.01395554
1.00019533
0.9737107599999999
1.0938908
1.17991395
1.0139177
1.0131871
1.4033164
1.30993053
1.0532586
1.2541134
1.3955922
0.9972239
0.83783854
0.84634483
1.06107287
0.97795324
1.2012448999999998
0.9695957
0.9654693999999999
1.0711133400000001
0.9821766999999999
1.0081296
1.0418195399999999
0.8548737
1.0434387
1.0857833000000001
1.1702698
0.95830016
1.01578886
1.0107784
1.00249696
1.2691821
1.45340303
1.02491435
1.1327640300000001
1.1094829400000001
0.9251246
0.8799142
1.1647376999999999
0.92601502
