combined_loss
1.0742827
1.0327951
1.03184406
1.3878807
1.26711484
1.190482
0.96511984
1.0706852
0.9373878
1.123287
1.32540155
0.82582808
1.0667696
1.1431629
0.8609597999999999
1.02042785
0.92541275
1.12863256
0.9235026
0.87036183
1.1414849
0.9926214
1.011791
1.1037091
1.037888
1.0107612400000001
1.2908357000000001
1.0996423
1.20225984
0.8975866
1.13285424
0.9839437
1.1046043
0.8781896599999999
1.0309515999999999
1.0569357
1.1958205
0.9684782
1.10283365
1.0793122
1.0250869599999999
1.0617792000000001
1.12828716
1.00366654
0.9126662
1.1882723
1.01555285
1.0971707
1.2108548
0.9495196000000001
1.0563839499999998
0.9653516
0.9950944500000001
1.0151128
1.0546416600000001
1.0520163999999999
1.0714528
1.02747933
1.1276697
1.1335061
0.9835891999999999
0.9272689999999999
1.0626894
1.1043817
1.1030016
1.0669246
1.2737208999999998
1.2436946
1.09759545
1.2024775
1.4198408
1.073119
0.85948367
0.8637490000000001
0.99244905
0.8697528
1.19262327
0.9677419399999999
1.0329181
1.1379326399999998
0.9528359399999999
1.0930627
1.07363696
0.93669914
1.1149149999999999
1.1456984000000001
1.2862508400000001
0.9620366499999999
1.1157868999999998
1.0394641999999998
1.0572238999999999
1.3429535
1.40132846
1.0284438
1.2112246
1.0795753000000001
0.93196444
0.930485
1.2046125
1.0259825
