copyright_loss
0.9598736279999999
1.016859
1.056813902
0.938557664
0.986495124
1.077719498
1.01174524
0.986832698
0.9879578259999999
0.9793462079999999
1.000411548
0.95481085
1.050797916
0.976962054
1.0262214879999998
0.9539138999999999
0.9832467380000001
1.018225652
0.9896753119999999
1.000651232
0.9945827739999998
0.9952375200000001
1.0132373559999999
1.0163325699999999
0.9897486600000001
0.971794534
0.957652936
0.9480951
1.017447868
0.966840364
1.0048639959999999
0.9218042240000001
0.984231314
1.086452988
0.990457636
0.9358281560000001
0.974470584
1.009493586
0.9785524640000001
0.987562742
0.963328898
1.0246172899999997
0.9773750400000001
0.95886446
1.04389956
1.0293343940000002
1.00124104
1.004884972
1.09788562
0.9683291
0.974470584
0.999977032
0.9868887559999999
0.9879020579999999
0.9733906940000001
0.9584094000000001
0.934177128
0.99465868
0.9926267619999999
0.95539909
1.0308500500000002
0.955918072
0.9731074920000001
1.03602236
1.013745702
0.993281848
0.98756489
1.035966644
1.0297017720000001
0.964963214
1.01233832
0.9478128699999999
0.9981491
1.0242229459999999
1.0156682199999998
0.9291356800000001
1.0513283260000001
0.92041634
1.03293308
1.025377846
1.0482366720000003
1.003476956
0.97699295
1.007139668
1.075232068
0.9779606359999999
1.1299172360000003
1.043239294
0.9574571219999999
1.010100044
1.028795128
1.0009956199999999
0.988384366
0.9853722379999998
1.130906034
1.0459591320000001
1.0163512799999999
0.988389342
0.9643800519999999
1.0437455720000002
