Image Index,Score
1,1.0490418183517456
2,0.9005520610046387
3,0.81455423620224
4,0.8349832544326782
5,0.8724623899459839
6,1.195545872402191
7,0.9845017457771301
8,0.9003322101974487
9,1.071883803691864
10,0.9660816330337525
11,1.01532395362854
12,1.0601261448287964
13,0.7709013244628906
14,0.9020931184577942
15,0.8088814991760254
16,1.025225365638733
17,0.8201471463394165
18,0.9381294766426087
19,0.9013910463142395
20,1.0058700482749938
21,1.1217795959472656
22,1.0400319802474975
23,0.9598026541709901
24,1.078389321899414
25,1.0151028865432739
26,1.1354954416275025
27,1.1759936674690246
28,1.054737924194336
29,0.9864637730598449
30,0.9450890588760377
31,0.8300383263587952
32,0.7115127321624756
33,1.0930917304039
34,0.7899268647003174
35,0.8373235695075989
36,0.9622655177688598
37,1.078317564868927
38,0.996650593547821
39,1.052310815963745
40,1.0699828197479249
41,1.0497737815856933
42,0.7866092831802368
43,1.0931574711608887
44,0.7710689663887024
45,0.9549128421783447
46,0.907640094280243
47,1.0476639778900148
48,1.176924319267273
49,0.8598735909461975
50,1.1171020728111267
51,0.9679320204544067
52,1.229778112487793
53,1.001995527935028
54,1.06203113986969
55,1.041138271408081
56,0.8984795750617982
57,0.8769341100502014
58,1.0058692127227784
59,1.3162210327148438
60,0.9787232966423034
61,0.7691903858661651
62,1.1273651039505004
63,1.0142602268218994
64,1.022174594116211
65,1.0694459810066224
66,0.9297813011169433
67,1.06598306306839
68,0.9865659276199341
69,1.067538448047638
70,1.0921793231391907
71,0.9932390208244324
72,1.0439378969955444
73,1.114760482158661
74,1.0585824374198913
75,0.9959905960083009
76,0.7965730451583862
77,0.9010054441452027
78,1.1584858021736144
79,0.8121024431228638
80,0.9860317068099975
81,0.8609372414207459
82,1.2820937892913817
83,1.0133940683364868
84,1.0476976350784302
85,1.1723510135269164
86,0.9242481178855897
87,0.874285176525116
88,1.085568398475647
89,0.9744467449188232
90,0.9054797145843505
91,0.8482351377487183
92,1.0513453643798827
93,1.0124933325576784
94,1.0053433931159974
95,1.0581650163269043
96,0.9350823798942566
97,1.1004938339233399
98,1.1465354058074952
99,1.0247851320266723
100,1.0577772532463072
101,1.0815472396850585
102,1.1313344685173035
103,1.0837354272842408
104,1.0642629817962646
105,0.9237014596366883
106,0.9436148381996154
107,1.0154241254806518
108,1.1844923659324647
109,0.9813370050430299
110,1.0162396807479859
111,0.9521590288162232
112,0.8580239509582519
113,1.1809399220657348
114,0.8474418367385864
115,1.1203700319290162
116,0.8574555587768554
117,1.0314497588348388
118,1.068757476043701
119,0.8952263048171998
120,1.1790569073677064
121,0.9733654237747192
122,1.010756125011444
123,1.1814808275032043
124,1.0103378702163697
125,1.1617098755645752
126,0.981319302520752
127,1.087533239555359
128,1.1121384608459473
129,0.947295143070221
130,1.0715743572235108
131,1.12081011800766
132,1.0546130786132812
133,1.0202380013275145
134,0.8554390881347657
135,1.0655207067871093
136,1.0168365516662599
137,1.2221470594406127
138,1.0526007816314698
139,0.7671510033607483
140,1.1396545876693724
141,0.9246677963256836
142,0.9635422756195069
143,0.9835648163795471
144,0.9297069865608215
145,1.1352403869628906
146,1.0112628527641296
147,1.15217034368515
148,0.9343502785873413
149,0.8409682051086426
150,1.0993773663520812
151,0.8137312583351135
152,0.7059016836643219
153,1.0985975165176391
154,1.1873610771369933
155,0.9483300292396546
156,1.2641465644836427
157,1.0349663878059387
158,0.8625316080474854
159,0.9201945110321045
160,0.9100248595046997
161,0.942444130039215
162,0.8526219116973877
163,1.0848370281600952
164,0.9202443634986877
165,1.1099077872276306
166,0.9610971033096314
167,1.2225294640541078
168,0.9823616637229919
169,1.1359062059402465
170,0.8836688036155701
171,0.8945779387664795
172,1.0386112218856811
173,1.055178023262024
174,0.9177534780502319
175,1.0724303073310852
176,0.8187256942367553
177,1.2832602417945862
178,0.8914180721282958
179,0.8672370092010497
180,0.7631837961006164
181,0.9386694797325135
182,1.0829384450912476
183,0.8496552808380127
184,0.8953935891151428
185,0.9466928913116455
186,1.0597205367660523
187,0.9211600752449036
188,0.9928680651664734
189,1.1920499160766602
190,0.9321205381393433
191,1.081695873260498
192,0.9803693241119384
193,0.800766428565979
194,0.9080033517837525
195,0.8464774593353271
196,1.0756155854225158
197,1.0879231650352479
198,0.9400280168533326
199,1.0045255478477477
200,1.054123483428955
